run_id,scenario_type,scenario_param,T,L,C,p,h,w,s,demand_volatility,optimal_cost,collection_cost,holding_cost,shortage_cost,waste_cost,total_collected,total_shortage,total_waste,total_demand,service_level,shortage_frequency,avg_inventory
124,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.82406762811833,149130.0,7980.0,150.0,141000.0,0.0,399.0,705.0,0.0,1104.0,0.36141304347826086,0.6428571428571429,5.357142857142857
125,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.35591750465355,148556.0,8000.0,156.0,140400.0,0.0,400.0,702.0,0.0,1102.0,0.3629764065335753,0.5,5.571428571428571
126,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,91.25452183372636,153954.0,7980.0,174.0,145800.0,0.0,399.0,729.0,0.0,1128.0,0.3537234042553192,0.5714285714285714,6.214285714285714
127,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.22395466639408,147130.0,7980.0,150.0,139000.0,0.0,399.0,695.0,0.0,1094.0,0.3647166361974406,0.5,5.357142857142857
128,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.62952108721217,140754.0,8000.0,154.0,132600.0,0.0,400.0,663.0,0.0,1063.0,0.37629350893697083,0.5714285714285714,5.5
129,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.9423512470365,149538.0,7980.0,158.0,141400.0,0.0,399.0,707.0,0.0,1106.0,0.36075949367088606,0.5,5.642857142857143
130,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.91702048172714,146538.0,7980.0,158.0,138400.0,0.0,399.0,692.0,0.0,1091.0,0.36571952337305225,0.5,5.642857142857143
131,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.51002447499525,147948.0,8000.0,148.0,139800.0,0.0,400.0,699.0,0.0,1099.0,0.36396724294813465,0.5,5.285714285714286
132,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.32677003392281,147338.0,7980.0,158.0,139200.0,0.0,399.0,696.0,0.0,1095.0,0.3643835616438356,0.5,5.642857142857143
133,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.01970220259646,152144.0,8000.0,144.0,144000.0,0.0,400.0,720.0,0.0,1120.0,0.35714285714285715,0.6428571428571429,5.142857142857143
134,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.90701850919291,145348.0,8000.0,148.0,137200.0,0.0,400.0,686.0,0.0,1086.0,0.3683241252302026,0.6428571428571429,5.285714285714286
135,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.9366460996538,145342.0,7980.0,162.0,137200.0,0.0,399.0,686.0,0.0,1085.0,0.36774193548387096,0.5714285714285714,5.785714285714286
136,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.88269170615158,149746.0,8000.0,146.0,141600.0,0.0,400.0,708.0,0.0,1108.0,0.36101083032490977,0.5,5.214285714285714
137,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.5153047990768,150740.0,7980.0,160.0,142600.0,0.0,399.0,713.0,0.0,1112.0,0.35881294964028776,0.5,5.714285714285714
138,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.86453169025272,142156.0,8000.0,156.0,134000.0,0.0,400.0,670.0,0.0,1070.0,0.37383177570093457,0.5,5.571428571428571
139,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.88067184133091,150322.0,7980.0,142.0,142200.0,0.0,399.0,711.0,0.0,1110.0,0.35945945945945945,0.5,5.071428571428571
140,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.97408473877123,150942.0,8000.0,142.0,142800.0,0.0,400.0,714.0,0.0,1114.0,0.3590664272890485,0.5714285714285714,5.071428571428571
141,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.90079887614242,151950.0,8000.0,150.0,143800.0,0.0,400.0,719.0,0.0,1119.0,0.3574620196604111,0.5,5.357142857142857
142,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.3014949494461,148946.0,8000.0,146.0,140800.0,0.0,400.0,704.0,0.0,1104.0,0.36231884057971014,0.5,5.214285714285714
143,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.8890640481331,146130.0,7980.0,150.0,138000.0,0.0,399.0,690.0,0.0,1089.0,0.36639118457300274,0.5714285714285714,5.357142857142857
144,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.89595765728488,143354.0,7980.0,174.0,135200.0,0.0,399.0,676.0,0.0,1075.0,0.37116279069767444,0.5,6.214285714285714
145,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.02165051403145,143730.0,7980.0,150.0,135600.0,0.0,399.0,678.0,0.0,1077.0,0.37047353760445684,0.5,5.357142857142857
146,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,80.62741848927632,143950.0,8000.0,150.0,135800.0,0.0,400.0,679.0,0.0,1079.0,0.3707136237256719,0.6428571428571429,5.357142857142857
147,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.53452983659326,145558.0,8000.0,158.0,137400.0,0.0,400.0,687.0,0.0,1087.0,0.36798528058877644,0.5,5.642857142857143
148,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.19012524798546,144340.0,8000.0,140.0,136200.0,0.0,400.0,681.0,0.0,1081.0,0.3700277520814061,0.5,5.0
149,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.34800209156336,148334.0,7980.0,154.0,140200.0,0.0,399.0,701.0,0.0,1100.0,0.36272727272727273,0.5714285714285714,5.5
150,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.36006730248532,148556.0,8000.0,156.0,140400.0,0.0,400.0,702.0,0.0,1102.0,0.3629764065335753,0.5,5.571428571428571
151,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.83047052875447,148334.0,7980.0,154.0,140200.0,0.0,399.0,701.0,0.0,1100.0,0.36272727272727273,0.5714285714285714,5.5
152,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.90505556385241,147948.0,8000.0,148.0,139800.0,0.0,400.0,699.0,0.0,1099.0,0.36396724294813465,0.5714285714285714,5.285714285714286
153,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,90.24366109232791,152948.0,8000.0,148.0,144800.0,0.0,400.0,724.0,0.0,1124.0,0.35587188612099646,0.5714285714285714,5.285714285714286
154,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.84286168593678,150126.0,7980.0,146.0,142000.0,0.0,399.0,710.0,0.0,1109.0,0.35978358881875566,0.5,5.214285714285714
155,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.05832332786098,148554.0,8000.0,154.0,140400.0,0.0,400.0,702.0,0.0,1102.0,0.3629764065335753,0.5,5.5
156,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.49218624003645,149952.0,8000.0,152.0,141800.0,0.0,400.0,709.0,0.0,1109.0,0.3606853020739405,0.6428571428571429,5.428571428571429
157,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.37214091905756,145568.0,8000.0,168.0,137400.0,0.0,400.0,687.0,0.0,1087.0,0.36798528058877644,0.5,6.0
158,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.52996571437227,149150.0,8000.0,150.0,141000.0,0.0,400.0,705.0,0.0,1105.0,0.36199095022624433,0.5,5.357142857142857
159,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.41261633143691,147350.0,8000.0,150.0,139200.0,0.0,400.0,696.0,0.0,1096.0,0.36496350364963503,0.5714285714285714,5.357142857142857
160,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.34754877342789,144554.0,8000.0,154.0,136400.0,0.0,400.0,682.0,0.0,1082.0,0.36968576709796674,0.6428571428571429,5.5
161,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.09123178059444,147316.0,7980.0,136.0,139200.0,0.0,399.0,696.0,0.0,1095.0,0.3643835616438356,0.5,4.857142857142857
162,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.73016061084778,144348.0,8000.0,148.0,136200.0,0.0,400.0,681.0,0.0,1081.0,0.3700277520814061,0.5,5.285714285714286
163,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.36284207761435,140930.0,7980.0,150.0,132800.0,0.0,399.0,664.0,0.0,1063.0,0.3753527751646284,0.5,5.357142857142857
164,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.75260782977227,153350.0,8000.0,150.0,145200.0,0.0,400.0,726.0,0.0,1126.0,0.3552397868561279,0.5714285714285714,5.357142857142857
165,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,96.78305215105314,161740.0,8000.0,140.0,153600.0,0.0,400.0,768.0,0.0,1168.0,0.3424657534246575,0.5,5.0
166,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.61482423677647,146342.0,8000.0,142.0,138200.0,0.0,400.0,691.0,0.0,1091.0,0.36663611365719523,0.5,5.071428571428571
167,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.11609780473164,143752.0,8000.0,152.0,135600.0,0.0,400.0,678.0,0.0,1078.0,0.37105751391465674,0.5714285714285714,5.428571428571429
168,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.28128088255232,143546.0,8000.0,146.0,135400.0,0.0,400.0,677.0,0.0,1077.0,0.3714020427112349,0.5,5.214285714285714
169,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,79.63705936616317,138946.0,8000.0,146.0,130800.0,0.0,400.0,654.0,0.0,1054.0,0.3795066413662239,0.5714285714285714,5.214285714285714
170,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,91.14017013504473,153370.0,8000.0,170.0,145200.0,0.0,400.0,726.0,0.0,1126.0,0.3552397868561279,0.5,6.071428571428571
171,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.2659406675654,149146.0,7980.0,166.0,141000.0,0.0,399.0,705.0,0.0,1104.0,0.36141304347826086,0.5,5.928571428571429
172,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.4862814100225,142156.0,8000.0,156.0,134000.0,0.0,400.0,670.0,0.0,1070.0,0.37383177570093457,0.5,5.571428571428571
173,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.25915573711643,153550.0,8000.0,150.0,145400.0,0.0,400.0,727.0,0.0,1127.0,0.354924578527063,0.5714285714285714,5.357142857142857
174,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.45104849459678,147146.0,7980.0,166.0,139000.0,0.0,399.0,695.0,0.0,1094.0,0.3647166361974406,0.5,5.928571428571429
175,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.83648738506761,144930.0,7980.0,150.0,136800.0,0.0,399.0,684.0,0.0,1083.0,0.3684210526315789,0.5714285714285714,5.357142857142857
176,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.6669253248816,150338.0,7980.0,158.0,142200.0,0.0,399.0,711.0,0.0,1110.0,0.35945945945945945,0.5714285714285714,5.642857142857143
177,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,81.27793083498328,144946.0,8000.0,146.0,136800.0,0.0,400.0,684.0,0.0,1084.0,0.36900369003690037,0.5714285714285714,5.214285714285714
178,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.90706203652009,146950.0,7980.0,170.0,138800.0,0.0,399.0,694.0,0.0,1093.0,0.3650503202195791,0.5,6.071428571428571
179,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.01020349673746,151136.0,7980.0,156.0,143000.0,0.0,399.0,715.0,0.0,1114.0,0.35816876122082586,0.5,5.571428571428571
180,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.6375278068909,148732.0,7980.0,152.0,140600.0,0.0,399.0,703.0,0.0,1102.0,0.3620689655172414,0.5714285714285714,5.428571428571429
181,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.57023609948993,151914.0,7980.0,134.0,143800.0,0.0,399.0,719.0,0.0,1118.0,0.35688729874776387,0.5,4.785714285714286
182,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.76768774535968,143324.0,7980.0,144.0,135200.0,0.0,399.0,676.0,0.0,1075.0,0.37116279069767444,0.5,5.142857142857143
183,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.08768333375015,139744.0,8000.0,144.0,131600.0,0.0,400.0,658.0,0.0,1058.0,0.3780718336483932,0.5714285714285714,5.142857142857143
184,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.00525372297392,147342.0,7980.0,162.0,139200.0,0.0,399.0,696.0,0.0,1095.0,0.3643835616438356,0.5,5.785714285714286
185,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.69428817210516,149126.0,7980.0,146.0,141000.0,0.0,399.0,705.0,0.0,1104.0,0.36141304347826086,0.5714285714285714,5.214285714285714
186,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.4078152042258,146938.0,7980.0,158.0,138800.0,0.0,399.0,694.0,0.0,1093.0,0.3650503202195791,0.5714285714285714,5.642857142857143
187,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.41593910425165,145954.0,8000.0,154.0,137800.0,0.0,400.0,689.0,0.0,1089.0,0.3673094582185491,0.5714285714285714,5.5
188,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.43142396180849,155340.0,8000.0,140.0,147200.0,0.0,400.0,736.0,0.0,1136.0,0.352112676056338,0.5714285714285714,5.0
189,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.16761075286435,149520.0,7980.0,140.0,141400.0,0.0,399.0,707.0,0.0,1106.0,0.36075949367088606,0.5714285714285714,5.0
190,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.65086120163198,150558.0,8000.0,158.0,142400.0,0.0,400.0,712.0,0.0,1112.0,0.3597122302158273,0.5714285714285714,5.642857142857143
191,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.85840605441115,151144.0,7980.0,164.0,143000.0,0.0,399.0,715.0,0.0,1114.0,0.35816876122082586,0.5,5.857142857142857
192,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.08231887251371,149742.0,7980.0,162.0,141600.0,0.0,399.0,708.0,0.0,1107.0,0.3604336043360434,0.5,5.785714285714286
193,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.73317680560784,147746.0,8000.0,146.0,139600.0,0.0,400.0,698.0,0.0,1098.0,0.36429872495446264,0.5714285714285714,5.214285714285714
194,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.92329301603897,152704.0,7960.0,144.0,144600.0,0.0,398.0,723.0,0.0,1121.0,0.35504014272970563,0.5714285714285714,5.142857142857143
195,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.2432676778102,151124.0,7980.0,144.0,143000.0,0.0,399.0,715.0,0.0,1114.0,0.35816876122082586,0.5,5.142857142857143
196,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.46305245799542,154736.0,8000.0,136.0,146600.0,0.0,400.0,733.0,0.0,1133.0,0.353045013239188,0.5714285714285714,4.857142857142857
197,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.99893212436194,148356.0,7980.0,176.0,140200.0,0.0,399.0,701.0,0.0,1100.0,0.36272727272727273,0.5,6.285714285714286
198,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.92020736848016,149138.0,7980.0,158.0,141000.0,0.0,399.0,705.0,0.0,1104.0,0.36141304347826086,0.5,5.642857142857143
199,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.15735734629206,145946.0,7980.0,166.0,137800.0,0.0,399.0,689.0,0.0,1088.0,0.36672794117647056,0.5,5.928571428571429
200,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.21560391353222,143364.0,8000.0,164.0,135200.0,0.0,400.0,676.0,0.0,1076.0,0.37174721189591076,0.5,5.857142857142857
201,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.28855246041786,149524.0,7980.0,144.0,141400.0,0.0,399.0,707.0,0.0,1106.0,0.36075949367088606,0.5,5.142857142857143
202,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.16918832630684,145928.0,7980.0,148.0,137800.0,0.0,399.0,689.0,0.0,1088.0,0.36672794117647056,0.5714285714285714,5.285714285714286
203,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,92.58181709786678,156532.0,7980.0,152.0,148400.0,0.0,399.0,742.0,0.0,1141.0,0.3496932515337423,0.5714285714285714,5.428571428571429
204,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.97602293946287,149332.0,7980.0,152.0,141200.0,0.0,399.0,706.0,0.0,1105.0,0.3610859728506787,0.5714285714285714,5.428571428571429
205,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.23260490431763,147158.0,8000.0,158.0,139000.0,0.0,400.0,695.0,0.0,1095.0,0.365296803652968,0.5,5.642857142857143
206,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.47884330675764,142974.0,8000.0,174.0,134800.0,0.0,400.0,674.0,0.0,1074.0,0.37243947858473,0.5,6.214285714285714
207,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.73949386478093,147172.0,8000.0,172.0,139000.0,0.0,400.0,695.0,0.0,1095.0,0.365296803652968,0.5,6.142857142857143
208,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,81.23702408158888,140350.0,8000.0,150.0,132200.0,0.0,400.0,661.0,0.0,1061.0,0.3770028275212064,0.5,5.357142857142857
209,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.9825222885234,150556.0,8000.0,156.0,142400.0,0.0,400.0,712.0,0.0,1112.0,0.3597122302158273,0.5714285714285714,5.571428571428571
210,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.88791206104342,151928.0,7980.0,148.0,143800.0,0.0,399.0,719.0,0.0,1118.0,0.35688729874776387,0.5,5.285714285714286
211,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,81.56032573925803,142748.0,8000.0,148.0,134600.0,0.0,400.0,673.0,0.0,1073.0,0.3727865796831314,0.5,5.285714285714286
212,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.12064917186277,142932.0,7980.0,152.0,134800.0,0.0,399.0,674.0,0.0,1073.0,0.3718546132339236,0.5,5.428571428571429
213,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.67082231377475,148566.0,8000.0,166.0,140400.0,0.0,400.0,702.0,0.0,1102.0,0.3629764065335753,0.5714285714285714,5.928571428571429
214,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.28109095615076,149750.0,8000.0,150.0,141600.0,0.0,400.0,708.0,0.0,1108.0,0.36101083032490977,0.5714285714285714,5.357142857142857
215,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.20518037247636,145132.0,7980.0,152.0,137000.0,0.0,399.0,685.0,0.0,1084.0,0.36808118081180813,0.5,5.428571428571429
216,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.30581601231182,143354.0,8000.0,154.0,135200.0,0.0,400.0,676.0,0.0,1076.0,0.37174721189591076,0.5,5.5
217,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.57417815491223,141162.0,8000.0,162.0,133000.0,0.0,400.0,665.0,0.0,1065.0,0.3755868544600939,0.5,5.785714285714286
218,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.06526356107169,147732.0,7980.0,152.0,139600.0,0.0,399.0,698.0,0.0,1097.0,0.3637192342752963,0.5,5.428571428571429
219,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.18892747983004,142950.0,8000.0,150.0,134800.0,0.0,400.0,674.0,0.0,1074.0,0.37243947858473,0.5,5.357142857142857
220,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,90.06301648721028,154320.0,7980.0,140.0,146200.0,0.0,399.0,731.0,0.0,1130.0,0.3530973451327434,0.6428571428571429,5.0
221,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.04035109544044,143552.0,8000.0,152.0,135400.0,0.0,400.0,677.0,0.0,1077.0,0.3714020427112349,0.5714285714285714,5.428571428571429
222,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.84419620563554,152552.0,8000.0,152.0,144400.0,0.0,400.0,722.0,0.0,1122.0,0.35650623885918004,0.5,5.428571428571429
223,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.46895426762343,144136.0,7980.0,156.0,136000.0,0.0,399.0,680.0,0.0,1079.0,0.3697868396663577,0.5,5.571428571428571
224,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.6768966072237,147748.0,8000.0,148.0,139600.0,0.0,400.0,698.0,0.0,1098.0,0.36429872495446264,0.5714285714285714,5.285714285714286
225,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.77932093422385,149338.0,7980.0,158.0,141200.0,0.0,399.0,706.0,0.0,1105.0,0.3610859728506787,0.5714285714285714,5.642857142857143
226,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.76673629570601,146746.0,7980.0,166.0,138600.0,0.0,399.0,693.0,0.0,1092.0,0.36538461538461536,0.5714285714285714,5.928571428571429
227,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.68097567042952,142950.0,7980.0,170.0,134800.0,0.0,399.0,674.0,0.0,1073.0,0.3718546132339236,0.5,6.071428571428571
228,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.22032172029411,147538.0,8000.0,138.0,139400.0,0.0,400.0,697.0,0.0,1097.0,0.3646308113035551,0.5714285714285714,4.928571428571429
229,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.64332822860979,146536.0,7980.0,156.0,138400.0,0.0,399.0,692.0,0.0,1091.0,0.36571952337305225,0.5714285714285714,5.571428571428571
230,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,91.87680305047357,156960.0,8000.0,160.0,148800.0,0.0,400.0,744.0,0.0,1144.0,0.34965034965034963,0.5,5.714285714285714
231,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.78699297250898,146962.0,8000.0,162.0,138800.0,0.0,400.0,694.0,0.0,1094.0,0.3656307129798903,0.5,5.785714285714286
232,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,86.94782038319163,149332.0,7980.0,152.0,141200.0,0.0,399.0,706.0,0.0,1105.0,0.3610859728506787,0.5714285714285714,5.428571428571429
233,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.62627935963428,145344.0,8000.0,144.0,137200.0,0.0,400.0,686.0,0.0,1086.0,0.3683241252302026,0.5714285714285714,5.142857142857143
234,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,82.57612443394648,144952.0,8000.0,152.0,136800.0,0.0,400.0,684.0,0.0,1084.0,0.36900369003690037,0.5,5.428571428571429
235,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.21051237888558,145526.0,7980.0,146.0,137400.0,0.0,399.0,687.0,0.0,1086.0,0.3674033149171271,0.5714285714285714,5.214285714285714
236,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,88.73671214121387,151530.0,7980.0,150.0,143400.0,0.0,399.0,717.0,0.0,1116.0,0.3575268817204301,0.5714285714285714,5.357142857142857
237,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.81844355649861,148924.0,7980.0,144.0,140800.0,0.0,399.0,704.0,0.0,1103.0,0.3617407071622847,0.5714285714285714,5.142857142857143
238,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.08519140201993,148720.0,7980.0,140.0,140600.0,0.0,399.0,703.0,0.0,1102.0,0.3620689655172414,0.5714285714285714,5.0
239,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.55509025994746,148140.0,8000.0,140.0,140000.0,0.0,400.0,700.0,0.0,1100.0,0.36363636363636365,0.5714285714285714,5.0
240,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.10150002275194,147128.0,7980.0,148.0,139000.0,0.0,399.0,695.0,0.0,1094.0,0.3647166361974406,0.5,5.285714285714286
241,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.32592012988248,148176.0,8000.0,176.0,140000.0,0.0,400.0,700.0,0.0,1100.0,0.36363636363636365,0.5714285714285714,6.285714285714286
242,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,89.68928791860786,152770.0,8000.0,170.0,144600.0,0.0,400.0,723.0,0.0,1123.0,0.3561887800534283,0.5,6.071428571428571
243,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,91.73909321815754,155748.0,8000.0,148.0,147600.0,0.0,400.0,738.0,0.0,1138.0,0.351493848857645,0.5714285714285714,5.285714285714286
244,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,83.36053977654376,143526.0,7980.0,146.0,135400.0,0.0,399.0,677.0,0.0,1076.0,0.370817843866171,0.5,5.214285714285714
245,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,87.1833922117683,148346.0,8000.0,146.0,140200.0,0.0,400.0,701.0,0.0,1101.0,0.36330608537693004,0.5714285714285714,5.214285714285714
246,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.27784720834477,148736.0,8000.0,136.0,140600.0,0.0,400.0,703.0,0.0,1103.0,0.3626473254759746,0.5714285714285714,4.857142857142857
247,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,84.5276189617745,145932.0,7980.0,152.0,137800.0,0.0,399.0,689.0,0.0,1088.0,0.36672794117647056,0.5714285714285714,5.428571428571429
248,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,85.53627348460216,148924.0,7980.0,144.0,140800.0,0.0,399.0,704.0,0.0,1103.0,0.3617407071622847,0.5714285714285714,5.142857142857143
249,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,78.70239085650839,138542.0,7980.0,162.0,130400.0,0.0,399.0,652.0,0.0,1051.0,0.3796384395813511,0.5,5.785714285714286
250,volatility,sigma_0.05,14,3,30.0,20.0,2.0,5.0,200.0,92.10431087431604,154328.0,7980.0,148.0,146200.0,0.0,399.0,731.0,0.0,1130.0,0.3530973451327434,0.5714285714285714,5.285714285714286
