Station Offset to Points Report,,,,
,,,,
Client:,Prepared by:,,,
Client,Preparer,,,
Client Company,Your Company Name,,,
Address 1,123 Main Street,,,
Date: 7/8/2024 10:01:18 AM,,,,
,,,,
,,,,
Alignment Name: massir asli d10,,,,
Description:,,,,
"Station Range: Start: 0+000.00, End: 21+556.62",,,,
,,,,
Point,Station,Offset,Elevation,Description
3003,20+703.44,6.900m,"1,297.528m",
3004,20+703.60,3.464m,"1,297.542m",
3005,20+703.22,-3.430m,"1,297.479m",
3006,20+703.02,-5.631m,"1,297.405m",
3007,20+702.89,-11.344m,"1,297.196m",
3008,20+701.95,-15.100m,"1,296.821m",
3009,20+694.64,16.942m,"1,297.104m",
3010,20+694.80,12.268m,"1,297.447m",
3011,20+694.66,10.112m,"1,297.533m",
3012,20+694.55,7.578m,"1,297.467m",
3013,20+694.58,5.807m,"1,297.749m",
3014,20+694.94,3.100m,"1,297.186m",
3015,20+693.80,-1.824m,"1,297.106m",
3016,20+694.23,0.055m,"1,297.125m",
3017,20+703.05,0.061m,"1,297.529m",
3018,20+693.84,-4.082m,"1,297.063m",
3019,20+693.67,-10.012m,"1,296.706m",
3020,20+693.10,-14.643m,"1,296.418m",
3021,20+720.07,15.017m,"1,297.752m",
3022,20+719.91,10.185m,"1,298.203m",
3023,20+719.96,8.790m,"1,299.451m",
3024,20+720.04,6.060m,"1,298.652m",
3025,20+719.99,5.126m,"1,298.624m",
3026,20+719.98,3.354m,"1,298.374m",
3027,20+719.92,-0.008m,"1,298.382m",
3028,20+719.93,-3.413m,"1,298.298m",
3029,20+719.99,-6.739m,"1,298.203m",
3030,20+719.88,-10.737m,"1,297.892m",
3031,20+720.08,-14.746m,"1,296.987m",
3032,20+739.84,14.958m,"1,298.905m",
3033,20+739.92,12.128m,"1,299.325m",
3034,20+740.04,9.575m,"1,300.568m",
3035,20+740.09,6.508m,"1,299.312m",
3036,20+739.92,5.080m,"1,299.410m",
3037,20+739.94,3.447m,"1,299.282m",
3038,20+740.03,-0.000m,"1,299.316m",
3039,20+739.98,-3.423m,"1,299.279m",
3040,20+740.02,-4.758m,"1,299.248m",
3041,20+740.01,-7.744m,"1,299.076m",
3042,20+739.96,-12.182m,"1,298.805m",
3043,20+739.79,-15.182m,"1,298.650m",
3044,20+759.94,14.914m,"1,299.863m",
3045,20+759.86,12.727m,"1,299.871m",
3046,20+759.93,9.599m,"1,301.394m",
3047,20+759.97,5.874m,"1,300.035m",
3048,20+759.98,3.485m,"1,300.151m",
3049,20+759.95,0.002m,"1,300.182m",
3050,20+760.00,-3.524m,"1,300.198m",
3051,20+759.96,-5.373m,"1,300.154m",
3052,20+759.92,-12.758m,"1,299.760m",
3053,20+759.91,-8.238m,"1,300.107m",
3054,20+779.98,15.057m,"1,300.635m",
3055,20+779.97,12.912m,"1,300.864m",
3056,20+779.96,10.484m,"1,302.078m",
3057,20+779.96,6.255m,"1,300.983m",
3058,20+779.96,5.299m,"1,301.146m",
3059,20+779.93,3.280m,"1,301.093m",
3060,20+780.05,-3.366m,"1,301.059m",
3061,20+779.97,-0.011m,"1,301.096m",
3062,20+779.88,-5.788m,"1,301.041m",
3063,20+779.86,-9.688m,"1,300.806m",
3064,20+779.94,-12.322m,"1,300.821m",
3065,20+779.89,-14.607m,"1,300.880m",
3066,20+800.05,14.997m,"1,301.715m",
3067,20+799.95,11.100m,"1,302.078m",
3068,20+799.94,8.594m,"1,303.463m",
3069,20+799.97,6.024m,"1,302.121m",
3070,20+800.01,3.407m,"1,301.934m",
3071,20+799.95,0.010m,"1,301.894m",
3072,20+799.98,-3.954m,"1,301.966m",
3073,20+799.90,-5.549m,"1,301.962m",
3074,20+799.94,-7.602m,"1,301.972m",
3075,20+799.96,-10.846m,"1,302.130m",
3076,20+799.94,-14.745m,"1,302.134m",
3077,20+819.96,15.012m,"1,302.749m",
3078,20+819.90,12.307m,"1,303.192m",
3079,20+819.89,9.421m,"1,304.093m",
3080,20+819.93,6.154m,"1,302.893m",
3081,20+819.90,3.129m,"1,302.974m",
3082,20+819.97,0.001m,"1,303.006m",
3083,20+819.98,-3.862m,"1,303.058m",
3084,20+819.97,-6.904m,"1,303.083m",
3085,20+819.94,-9.879m,"1,303.094m",
3086,20+820.00,-11.902m,"1,303.187m",
3087,20+819.96,-14.673m,"1,303.026m",
3088,20+839.96,14.716m,"1,303.798m",
3089,0+370.79,-3.954m,"1,399.909m",
3090,0+370.81,-3.649m,"1,399.895m",
3091,0+370.75,-2.890m,"1,399.634m",
3092,0+370.68,0.005m,"1,399.488m",
3093,0+370.50,1.279m,"1,399.463m",
3094,0+370.49,1.692m,"1,399.490m",
3095,0+370.36,3.368m,"1,398.772m",
3096,0+370.25,5.271m,"1,398.507m",
3097,0+370.23,6.560m,"1,398.397m",
3098,0+369.98,9.421m,"1,398.144m",
3099,0+370.03,10.462m,"1,398.071m",
3100,0+369.90,11.421m,"1,399.049m",
3101,0+369.74,13.875m,"1,398.988m",
3102,0+369.62,17.402m,"1,398.572m",
3103,0+374.58,-15.700m,"1,401.823m",
3104,0+374.61,-13.221m,"1,401.405m",
3105,0+374.64,-11.902m,"1,401.364m",
3106,0+374.45,-8.880m,"1,401.300m",
3107,0+374.53,-5.957m,"1,401.178m",
3108,0+374.44,-4.446m,"1,399.870m",
3109,0+374.43,-3.906m,"1,399.887m",
3110,0+374.44,-3.079m,"1,399.656m",
3111,0+374.42,-0.011m,"1,399.551m",
3112,0+374.40,0.814m,"1,399.511m",
3113,0+374.35,2.301m,"1,399.372m",
3114,0+374.28,3.371m,"1,399.510m",
3115,0+374.21,5.524m,"1,399.551m",
3116,0+374.27,8.076m,"1,399.991m",
3117,0+374.21,9.502m,"1,399.488m",
3118,0+374.16,11.833m,"1,399.123m",
3119,0+374.04,14.807m,"1,398.630m",
3120,0+380.01,14.963m,"1,398.342m",
3121,0+379.97,8.514m,"1,398.588m",
3122,0+379.91,3.738m,"1,400.780m",
3123,0+379.93,1.663m,"1,399.877m",
3124,0+380.00,0.905m,"1,399.742m",
3125,0+379.94,-0.009m,"1,399.705m",
3126,0+379.99,-3.035m,"1,399.769m",
3127,0+379.96,-3.693m,"1,399.810m",
3128,0+379.97,-4.460m,"1,400.077m",
3129,0+379.92,-5.133m,"1,400.025m",
3130,0+380.01,-8.771m,"1,401.271m",
3131,0+379.91,-15.088m,"1,401.921m",
3132,0+379.97,-12.263m,"1,401.761m",
3133,0+399.93,14.713m,"1,399.841m",
3134,0+399.96,10.024m,"1,400.969m",
3135,0+399.98,7.236m,"1,400.765m",
3136,0+400.02,5.839m,"1,399.976m",
3137,0+399.88,2.972m,"1,401.345m",
3138,0+399.99,-0.057m,"1,400.704m",
3139,0+400.00,1.106m,"1,400.780m",
3140,0+400.06,-9.890m,"1,400.684m",
3141,0+399.90,-14.907m,"1,400.990m",
3142,0+399.87,-4.421m,"1,400.714m",
3143,0+419.86,15.032m,"1,401.500m",
3144,0+419.85,8.641m,"1,402.931m",
3145,0+419.85,7.106m,"1,402.786m",
3146,0+419.92,5.213m,"1,402.749m",
3147,0+419.93,4.609m,"1,402.646m",
3148,0+419.93,3.350m,"1,402.104m",
3149,0+419.85,-0.066m,"1,402.175m",
3150,0+419.88,-0.420m,"1,402.309m",
3151,0+419.90,-2.032m,"1,403.130m",
3152,0+419.95,-5.207m,"1,403.125m",
3153,0+419.97,-7.146m,"1,402.922m",
3154,0+419.91,-7.846m,"1,402.792m",
3155,0+419.93,-9.131m,"1,403.170m",
3156,0+420.05,-14.988m,"1,403.903m",
3157,0+439.90,14.954m,"1,404.408m",
3158,0+439.82,10.565m,"1,404.916m",
3159,0+439.91,8.832m,"1,404.496m",
3160,0+439.86,7.955m,"1,404.052m",
3161,0+439.95,4.214m,"1,404.227m",
3162,0+439.96,3.386m,"1,404.547m",
3163,0+439.91,0.000m,"1,404.536m",
3164,0+440.02,-14.938m,"1,404.513m",
3165,0+439.89,-11.409m,"1,404.198m",
3166,0+439.83,-8.612m,"1,404.285m",
3167,0+459.98,14.926m,"1,406.148m",
3168,0+459.98,14.351m,"1,405.838m",
3169,0+459.97,10.482m,"1,405.801m",
3170,0+460.01,9.784m,"1,406.073m",
3171,0+459.99,8.634m,"1,406.198m",
3172,0+459.96,0.076m,"1,405.859m",
3173,0+460.00,-4.970m,"1,405.557m",
3174,0+459.97,-3.852m,"1,405.670m",
3175,0+460.04,-14.913m,"1,406.430m",
3176,0+479.94,14.977m,"1,407.953m",
3177,0+479.96,8.909m,"1,408.425m",
3178,0+479.81,11.212m,"1,408.124m",
3179,0+479.98,-0.006m,"1,409.005m",
3180,0+480.03,-14.911m,"1,408.965m",
3181,0+479.80,-8.463m,"1,409.185m",
3182,0+489.34,-18.620m,"1,409.483m",
3183,0+489.34,-13.438m,"1,410.412m",
3184,0+489.34,-7.684m,"1,411.523m",
3185,0+489.49,-0.067m,"1,412.691m",
3186,0+489.40,3.557m,"1,412.940m",
3187,0+488.98,6.670m,"1,412.555m",
3188,0+488.67,10.729m,"1,412.030m",
3189,0+488.34,15.458m,"1,410.969m",
3190,0+487.83,17.367m,"1,410.274m",
3191,0+487.82,18.868m,"1,409.075m",
3192,0+499.89,15.211m,"1,411.595m",
3193,0+499.99,11.544m,"1,413.292m",
3194,0+499.97,7.789m,"1,414.943m",
3195,0+499.96,5.926m,"1,416.124m",
3196,0+499.99,3.913m,"1,416.942m",
3197,0+500.01,-0.010m,"1,416.659m",
3198,0+499.95,-2.014m,"1,416.201m",
3199,0+499.85,-4.570m,"1,415.640m",
3200,0+499.94,-7.581m,"1,414.703m",
3201,0+499.96,-9.904m,"1,413.805m",
3202,0+499.97,-12.685m,"1,411.575m",
3203,0+499.96,-11.116m,"1,411.762m",
3204,0+499.88,-14.961m,"1,411.250m",
3205,20+559.85,15.185m,"1,290.139m",
3206,20+560.02,13.483m,"1,290.111m",
3207,20+559.98,12.346m,"1,290.075m",
3208,20+559.98,10.221m,"1,291.481m",
3209,20+559.91,7.035m,"1,290.576m",
3210,20+559.97,3.137m,"1,290.433m",
3211,20+559.88,-3.514m,"1,290.436m",
3212,20+559.97,-5.820m,"1,290.424m",
3213,20+559.94,-8.122m,"1,290.382m",
3214,20+559.89,-14.926m,"1,289.891m",
3215,20+579.90,14.993m,"1,291.198m",
3216,20+580.06,12.121m,"1,291.450m",
3217,20+579.92,10.573m,"1,292.094m",
3218,20+580.04,9.593m,"1,292.458m",
3219,20+580.10,7.480m,"1,291.494m",
3220,20+579.89,5.417m,"1,291.389m",
3221,20+579.97,3.145m,"1,291.484m",
3222,20+579.94,-3.483m,"1,291.531m",
3223,20+559.96,0.035m,"1,290.517m",
3224,20+579.93,0.021m,"1,291.525m",
3225,20+579.90,-5.928m,"1,291.406m",
3226,20+580.09,-10.336m,"1,291.372m",
3227,20+579.94,-14.686m,"1,290.919m",
3228,20+600.08,14.974m,"1,292.036m",
3229,20+599.98,10.069m,"1,292.331m",
3230,20+600.00,9.284m,"1,293.283m",
3231,20+599.95,5.769m,"1,292.277m",
3232,20+599.98,3.237m,"1,292.477m",
3233,20+599.99,0.074m,"1,292.503m",
3234,20+600.01,-3.418m,"1,292.515m",
3235,20+599.88,-6.500m,"1,292.428m",
3236,20+599.84,-14.469m,"1,291.923m",
3237,20+600.03,-11.162m,"1,292.397m",
3238,20+620.08,14.931m,"1,293.083m",
3239,20+619.93,11.512m,"1,293.290m",
3240,20+619.98,9.101m,"1,294.689m",
3241,20+619.94,5.320m,"1,293.434m",
3242,20+619.91,3.211m,"1,293.555m",
3243,20+620.04,-0.059m,"1,293.555m",
3244,20+619.95,-3.858m,"1,293.472m",
3245,20+620.03,-4.717m,"1,293.444m",
3246,20+619.97,-14.570m,"1,293.049m",
3247,20+620.09,-10.274m,"1,293.340m",
3248,20+620.05,-7.465m,"1,293.398m",
3249,20+639.95,14.995m,"1,294.283m",
3250,20+640.00,11.375m,"1,294.431m",
3251,20+640.02,9.135m,"1,295.649m",
3252,20+639.94,5.785m,"1,294.448m",
3253,0+799.91,0.465m,"1,432.985m",
3254,0+799.81,-5.879m,"1,431.998m",
3255,0+799.95,-8.117m,"1,430.938m",
3256,0+800.06,-11.114m,"1,431.116m",
3257,0+799.92,-14.750m,"1,432.073m",
3258,0+819.94,15.117m,"1,430.229m",
3259,0+820.00,12.950m,"1,430.269m",
3260,0+819.94,12.055m,"1,429.909m",
3261,0+819.96,9.692m,"1,429.906m",
3262,0+819.94,7.563m,"1,430.232m",
3263,0+819.91,0.250m,"1,431.124m",
3264,0+820.08,-5.738m,"1,431.933m",
3265,0+819.97,-3.316m,"1,431.667m",
3266,0+819.99,-8.481m,"1,431.402m",
3267,0+819.99,-9.292m,"1,431.143m",
3268,0+819.96,-10.736m,"1,431.276m",
3269,0+819.96,-12.976m,"1,432.376m",
3270,0+819.94,-14.993m,"1,432.420m",
3271,0+808.41,13.881m,"1,431.270m",
3272,0+808.63,8.379m,"1,432.070m",
3273,0+808.73,5.747m,"1,432.152m",
3274,0+808.90,3.910m,"1,432.141m",
3275,0+809.06,2.675m,"1,432.083m",
3276,0+809.11,0.819m,"1,431.757m",
3277,0+809.14,-0.006m,"1,431.694m",
3278,0+809.18,-0.556m,"1,431.654m",
3279,0+809.32,-2.002m,"1,430.706m",
3280,0+809.35,-4.660m,"1,430.613m",
3281,0+809.46,-7.038m,"1,431.231m",
3282,0+809.76,-13.163m,"1,432.266m",
3283,0+809.96,-15.480m,"1,432.550m",
3284,0+813.57,14.615m,"1,430.663m",
3285,0+813.76,9.794m,"1,430.742m",
3286,0+813.95,3.681m,"1,430.622m",
3287,0+814.24,1.619m,"1,430.439m",
3288,0+814.26,0.005m,"1,430.365m",
3289,0+814.36,-1.857m,"1,430.457m",
3290,0+814.36,-3.001m,"1,431.213m",
3291,0+814.48,-4.470m,"1,431.387m",
3292,0+814.46,-5.501m,"1,430.764m",
3293,0+814.57,-6.820m,"1,430.940m",
3294,0+814.66,-9.171m,"1,431.973m",
3295,0+814.70,-14.091m,"1,432.487m",
3296,0+815.51,14.231m,"1,430.489m",
3297,0+815.45,9.583m,"1,430.374m",
3298,0+815.55,7.279m,"1,430.201m",
3299,0+815.67,4.832m,"1,430.147m",
3300,0+815.70,2.260m,"1,430.246m",
3301,0+815.75,0.014m,"1,430.450m",
3302,0+815.74,-1.912m,"1,431.420m",
3303,0+815.74,-4.310m,"1,431.473m",
3304,0+815.75,-5.322m,"1,431.495m",
3305,0+815.83,-6.023m,"1,430.903m",
3306,0+815.92,-9.685m,"1,431.985m",
3307,0+815.92,-14.172m,"1,432.544m",
3308,0+837.53,-15.561m,"1,431.279m",
3309,0+837.54,-11.529m,"1,430.558m",
3310,0+837.48,-8.278m,"1,430.761m",
3311,0+837.45,-4.107m,"1,430.425m",
3312,0+837.42,-0.166m,"1,430.798m",
3313,0+837.39,2.715m,"1,430.640m",
3314,0+837.34,6.426m,"1,430.206m",
3315,0+837.22,7.835m,"1,429.677m",
3316,0+837.12,10.694m,"1,429.586m",
3317,0+837.18,13.526m,"1,429.620m",
3318,0+837.40,16.170m,"1,429.554m",
3319,0+840.14,15.392m,"1,429.252m",
3320,0+840.02,11.479m,"1,429.253m",
3321,0+840.20,9.331m,"1,429.395m",
3322,0+840.04,7.078m,"1,430.130m",
3323,0+840.18,2.788m,"1,430.260m",
3324,0+840.05,-0.065m,"1,430.171m",
3325,0+840.02,-6.607m,"1,430.288m",
3326,0+840.18,-14.238m,"1,431.031m",
3327,0+843.88,15.398m,"1,429.070m",
3328,0+844.05,10.425m,"1,430.005m",
3329,0+844.13,6.742m,"1,429.383m",
3330,0+844.04,3.845m,"1,429.404m",
3331,0+843.99,0.003m,"1,429.496m",
3332,0+843.85,-3.328m,"1,429.623m",
3333,0+843.86,-6.374m,"1,429.683m",
3334,0+843.90,-9.892m,"1,430.115m",
3335,0+843.94,-13.646m,"1,430.618m",
3336,0+843.84,-15.891m,"1,430.839m",
3337,0+859.90,15.219m,"1,430.097m",
3338,0+859.91,12.590m,"1,430.363m",
3339,0+860.03,10.592m,"1,429.923m",
3340,0+860.02,0.005m,"1,430.688m",
3341,0+860.08,-1.411m,"1,430.864m",
3342,0+859.90,-3.617m,"1,431.301m",
3343,0+859.98,-8.079m,"1,431.339m",
3344,0+860.05,-12.903m,"1,431.430m",
3345,0+859.96,-15.021m,"1,431.596m",
3346,0+880.16,15.132m,"1,430.193m",
3347,0+880.10,8.959m,"1,430.298m",
3348,0+880.00,4.976m,"1,430.410m",
3349,0+880.06,0.205m,"1,430.438m",
3350,0+879.86,-5.480m,"1,430.681m",
3351,0+880.04,-9.149m,"1,430.704m",
3352,0+880.35,-13.997m,"1,430.866m",
3353,0+887.54,-27.517m,"1,430.335m",
3354,0+887.28,-18.616m,"1,430.640m",
3355,0+887.51,-16.043m,"1,430.643m",
3356,0+887.66,-10.379m,"1,430.573m",
3357,0+887.56,0.014m,"1,430.267m",
3358,0+887.58,4.506m,"1,430.095m",
3359,0+887.67,9.480m,"1,430.008m",
3360,0+887.55,13.239m,"1,430.072m",
3361,0+628.53,-17.941m,"1,420.009m",
3362,0+631.33,-20.134m,"1,417.851m",
3363,0+631.06,-15.401m,"1,417.536m",
3364,0+630.98,-13.170m,"1,417.660m",
3365,0+630.78,-9.636m,"1,417.543m",
3366,0+630.56,-6.460m,"1,416.765m",
3367,0+630.37,-1.898m,"1,416.427m",
3368,0+630.16,0.200m,"1,416.311m",
3369,0+629.82,4.522m,"1,416.103m",
3370,0+629.48,7.483m,"1,415.829m",
3371,0+629.14,11.152m,"1,415.704m",
3372,0+628.83,14.279m,"1,415.500m",
3373,0+660.13,14.965m,"1,416.193m",
3374,0+659.92,12.645m,"1,416.314m",
3375,0+659.94,11.454m,"1,416.635m",
3376,0+659.94,10.459m,"1,416.213m",
3377,0+659.97,6.156m,"1,416.640m",
3378,0+659.99,3.281m,"1,416.948m",
3379,0+659.98,0.108m,"1,417.152m",
3380,0+660.02,-1.314m,"1,417.103m",
3381,0+660.04,-5.991m,"1,417.497m",
3382,0+660.01,-8.046m,"1,417.671m",
3383,0+659.96,-8.909m,"1,417.489m",
3384,0+659.91,-14.897m,"1,417.855m",
3385,0+680.07,14.925m,"1,418.269m",
3386,0+680.05,12.254m,"1,419.155m",
3387,0+679.96,10.932m,"1,419.480m",
3388,0+680.04,9.584m,"1,419.891m",
3389,0+679.87,7.609m,"1,419.506m",
3390,0+680.06,6.754m,"1,419.741m",
3391,0+680.06,6.026m,"1,419.384m",
3392,0+680.00,1.815m,"1,419.562m",
3393,0+679.88,1.037m,"1,419.919m",
3394,0+679.95,-0.111m,"1,420.119m",
3395,0+679.99,-3.870m,"1,420.089m",
3396,0+680.00,-5.385m,"1,419.806m",
3397,0+679.89,-6.992m,"1,418.304m",
3398,0+679.88,-14.677m,"1,421.518m",
3399,0+700.02,15.036m,"1,417.534m",
3400,0+699.93,1.499m,"1,421.707m",
3401,0+699.90,0.586m,"1,421.416m",
3402,0+699.99,-0.134m,"1,421.423m",
3403,0+699.86,-4.654m,"1,421.741m",
3404,0+699.88,-5.584m,"1,421.883m",
3405,0+699.90,-6.856m,"1,422.056m",
3406,0+700.00,-8.648m,"1,420.940m",
3407,0+699.95,-9.845m,"1,420.343m",
3408,0+699.95,-15.002m,"1,422.867m",
3409,0+703.12,-16.290m,"1,423.496m",
3410,0+703.14,-12.406m,"1,421.362m",
3411,0+703.15,-9.635m,"1,420.582m",
3412,0+703.14,-9.049m,"1,420.935m",
3413,0+703.20,-6.738m,"1,422.426m",
3414,0+703.22,-5.725m,"1,422.037m",
3415,0+703.22,-4.896m,"1,422.184m",
3416,0+703.13,-0.091m,"1,421.811m",
3417,0+703.10,1.040m,"1,421.774m",
3418,0+703.19,4.020m,"1,420.688m",
3419,0+703.37,8.037m,"1,419.094m",
3420,0+703.42,11.863m,"1,418.487m",
3421,0+703.25,13.731m,"1,418.320m",
3422,0+703.27,16.301m,"1,418.468m",
3423,0+719.82,14.956m,"1,424.440m",
3424,0+719.88,13.621m,"1,424.095m",
3425,0+719.94,4.466m,"1,423.657m",
3426,0+719.99,0.003m,"1,422.983m",
3427,0+720.03,1.873m,"1,423.360m",
3428,0+719.90,-3.532m,"1,422.857m",
3429,0+719.99,-8.151m,"1,422.262m",
3430,0+719.93,-11.046m,"1,422.223m",
3431,0+719.97,-12.047m,"1,421.660m",
3432,0+719.79,-14.810m,"1,421.746m",
3433,0+739.99,14.935m,"1,429.638m",
3434,0+739.79,7.196m,"1,430.774m",
3435,0+739.95,3.325m,"1,430.135m",
3436,0+739.95,0.127m,"1,429.373m",
3437,0+739.99,-5.648m,"1,428.634m",
3438,0+739.84,-14.899m,"1,428.371m",
3439,0+760.08,14.928m,"1,431.685m",
3440,0+760.06,0.177m,"1,433.820m",
3441,0+759.70,-14.299m,"1,434.402m",
3442,0+760.03,-9.955m,"1,434.216m",
3443,0+760.11,7.918m,"1,432.637m",
3444,0+768.12,-13.501m,"1,434.166m",
3445,0+768.37,-8.564m,"1,433.709m",
3446,0+768.26,-4.592m,"1,433.279m",
3447,0+768.35,-1.813m,"1,432.690m",
3448,0+768.36,-0.010m,"1,432.139m",
3449,0+768.41,2.719m,"1,432.412m",
3450,0+768.47,5.963m,"1,432.495m",
3451,0+768.51,8.281m,"1,431.830m",
3452,0+768.45,11.219m,"1,431.982m",
3453,0+768.55,15.184m,"1,432.173m",
3454,0+763.45,15.323m,"1,431.245m",
3455,0+763.00,10.997m,"1,432.034m",
3456,0+762.95,6.620m,"1,432.401m",
3457,0+763.32,4.200m,"1,432.740m",
3458,0+763.11,0.081m,"1,433.408m",
3459,0+763.06,-5.237m,"1,433.691m",
3460,0+762.95,-10.429m,"1,433.969m",
3461,0+762.95,-13.740m,"1,434.172m",
3462,0+780.04,14.996m,"1,433.247m",
3463,0+779.83,11.027m,"1,433.340m",
3464,0+780.08,3.487m,"1,433.698m",
3465,0+779.95,0.029m,"1,433.793m",
3466,0+779.89,-6.078m,"1,433.946m",
3467,0+780.08,-11.128m,"1,434.056m",
3468,0+779.97,-14.949m,"1,434.159m",
3469,0+799.94,15.002m,"1,432.519m",
3470,0+799.88,10.556m,"1,432.867m",
3471,0+800.08,7.272m,"1,432.925m",
3472,0+800.00,3.575m,"1,432.866m",
3473,Out of range,Out of range,"1,383.157m",
3474,Out of range,Out of range,"1,383.824m",
3475,Out of range,Out of range,"1,385.169m",
3476,0+000.01,-1.808m,"1,384.634m",
3477,0+000.14,-14.881m,"1,385.491m",
3478,0+019.91,15.003m,"1,382.822m",
3479,0+019.95,9.735m,"1,383.725m",
3480,0+019.96,7.465m,"1,383.897m",
3481,0+020.03,6.928m,"1,383.821m",
3482,0+020.00,0.061m,"1,384.262m",
3483,0+019.80,-8.372m,"1,385.161m",
3484,0+019.90,-9.496m,"1,385.524m",
3485,0+019.87,-12.135m,"1,385.576m",
3486,0+020.05,-14.931m,"1,386.433m",
3487,0+022.93,15.648m,"1,382.719m",
3488,0+022.48,9.546m,"1,383.724m",
3489,0+021.99,6.620m,"1,383.869m",
3490,0+022.60,0.018m,"1,384.232m",
3491,0+022.25,-7.935m,"1,384.890m",
3492,0+022.11,-11.089m,"1,385.192m",
3493,0+021.79,-14.949m,"1,385.641m",
3494,0+027.13,16.867m,"1,382.708m",
3495,0+026.86,11.559m,"1,382.907m",
3496,0+026.49,8.740m,"1,383.952m",
3497,0+026.37,5.407m,"1,383.993m",
3498,0+026.29,-0.057m,"1,384.236m",
3499,0+026.70,-6.777m,"1,384.534m",
3500,0+026.85,-10.484m,"1,384.828m",
3501,0+026.25,-15.015m,"1,386.263m",
3502,0+032.42,19.268m,"1,382.519m",
3503,0+032.65,14.935m,"1,382.891m",
3504,0+032.18,10.057m,"1,383.167m",
3505,0+031.96,5.393m,"1,383.881m",
3506,0+031.67,4.084m,"1,384.081m",
3507,0+031.70,-0.049m,"1,384.245m",
3508,0+031.89,-11.115m,"1,384.729m",
3509,0+031.66,-13.598m,"1,384.935m",
3510,0+031.59,-18.016m,"1,385.854m",
3511,0+030.83,-20.294m,"1,386.621m",
3512,0+039.82,15.032m,"1,382.943m",
3513,0+039.99,6.559m,"1,383.562m",
3514,0+039.96,5.360m,"1,384.300m",
3515,0+040.00,4.524m,"1,384.255m",
3516,0+040.03,3.309m,"1,384.365m",
3517,0+040.00,2.620m,"1,384.316m",
3518,20+900.06,-14.920m,"1,307.202m",
3519,20+900.01,-3.263m,"1,307.508m",
3520,20+899.92,-0.001m,"1,307.561m",
3521,20+900.06,4.585m,"1,308.857m",
3522,20+899.84,8.280m,"1,307.421m",
3523,20+899.86,14.082m,"1,306.942m",
3524,20+899.95,15.245m,"1,306.946m",
3525,20+880.08,-14.903m,"1,305.993m",
3526,20+879.99,-9.842m,"1,306.246m",
3527,20+879.93,0.011m,"1,306.403m",
3528,20+880.05,1.598m,"1,306.389m",
3529,20+879.98,4.559m,"1,306.421m",
3530,20+879.94,7.506m,"1,307.620m",
3531,20+879.99,11.569m,"1,306.321m",
3532,20+880.01,13.619m,"1,306.025m",
3533,20+860.03,-14.974m,"1,304.466m",
3534,20+859.98,-13.897m,"1,304.482m",
3535,20+859.92,-10.302m,"1,305.045m",
3536,20+859.97,-9.464m,"1,305.014m",
3537,20+859.90,-6.914m,"1,305.083m",
3538,20+859.94,-5.398m,"1,305.162m",
3539,20+859.96,0.064m,"1,305.168m",
3540,20+859.97,3.097m,"1,305.162m",
3541,20+860.03,6.217m,"1,305.251m",
3542,20+859.99,10.812m,"1,305.686m",
3543,20+860.06,13.549m,"1,305.031m",
3544,20+839.90,-14.769m,"1,303.788m",
3545,20+840.04,-11.623m,"1,304.041m",
3546,20+839.92,-7.172m,"1,303.928m",
3547,20+839.95,-3.962m,"1,303.995m",
3548,20+839.89,0.045m,"1,304.040m",
3549,20+839.96,3.533m,"1,304.083m",
3550,20+839.98,5.962m,"1,304.244m",
3551,20+840.02,9.877m,"1,305.312m",
3552,20+839.95,13.325m,"1,303.978m",
3553,20+839.92,14.991m,"1,303.819m",
3554,20+819.89,-14.930m,"1,303.002m",
3555,20+819.97,-10.067m,"1,303.117m",
3556,20+820.01,-6.606m,"1,303.057m",
3557,20+819.89,-5.254m,"1,303.023m",
3558,20+819.91,-3.645m,"1,303.042m",
3559,20+820.02,0.056m,"1,303.002m",
3560,20+820.03,3.293m,"1,302.968m",
3561,20+820.03,6.251m,"1,302.875m",
3562,20+819.95,9.341m,"1,304.101m",
3563,20+819.88,12.432m,"1,303.164m",
3564,20+819.93,14.975m,"1,302.751m",
3565,20+799.96,-15.030m,"1,302.111m",
3566,20+799.99,-8.181m,"1,301.947m",
3567,20+800.04,-5.113m,"1,301.969m",
3568,20+800.00,-3.708m,"1,301.960m",
3569,20+800.00,-0.040m,"1,301.876m",
3570,20+799.89,3.408m,"1,301.911m",
3571,20+800.02,6.004m,"1,302.115m",
3572,20+800.04,8.755m,"1,303.370m",
3573,20+800.02,12.199m,"1,301.818m",
3574,20+800.01,15.063m,"1,301.727m",
3575,20+779.93,-14.929m,"1,300.874m",
3576,20+780.03,-10.779m,"1,300.777m",
3577,20+779.94,-9.083m,"1,300.788m",
3578,20+779.95,-6.123m,"1,301.027m",
3579,20+779.92,-3.295m,"1,301.059m",
3580,20+779.97,0.091m,"1,301.087m",
3581,20+779.99,3.418m,"1,301.094m",
3582,20+779.99,5.626m,"1,301.151m",
3583,20+779.95,8.499m,"1,301.161m",
3584,20+779.96,10.782m,"1,301.981m",
3585,20+779.99,14.889m,"1,300.646m",
3586,20+759.97,-15.000m,"1,299.222m",
3587,20+759.92,-12.554m,"1,299.760m",
3588,20+760.05,-7.958m,"1,300.105m",
3589,20+760.03,-6.915m,"1,300.127m",
3590,20+759.99,-4.503m,"1,300.184m",
